Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn II (East Bay),6,2020,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,17.0,3.0,24,650.0,30.5,25.08333333333333,73.5,7.875,0.0,1005.835,0.0,2020-06-24
Stn. IV (Central Bay),6,2020,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,17.0,3.0,24,650.0,30.5,25.08333333333333,73.5,7.875,0.0,1005.835,0.0,2020-06-24
Stn V (Northern West Bay),6,2020,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,17.0,3.0,24,650.0,30.5,25.08333333333333,73.5,7.875,0.0,1005.835,0.0,2020-06-24
Stn VIII (South Bay),6,2020,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,17.0,3.0,24,650.0,30.5,25.08333333333333,73.5,7.875,0.0,1005.835,0.0,2020-06-24
Stn XV (San Pedro),6,2020,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,17.0,3.0,24,650.0,30.5,25.08333333333333,73.5,7.875,0.0,1005.835,0.0,2020-06-24
Stn.XVI (Sta Rosa),6,2020,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,17.0,3.0,24,650.0,30.5,25.08333333333333,73.5,7.875,0.0,1005.835,0.0,2020-06-24
Stn XVII (Sanctuary),6,2020,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,17.0,3.0,24,650.0,30.5,25.08333333333333,73.5,7.875,0.0,1005.835,0.0,2020-06-24
Stn XVIII (Pagsanjan),6,2020,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,17.0,3.0,24,650.0,30.5,25.08333333333333,73.5,7.875,0.0,1005.835,0.0,2020-06-24
Stn. I (Central West Bay),9,2020,8.8,0.059,0.05,0.061,2.0,9.3,20.0,61989.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn II (East Bay),9,2020,8.7,0.067,0.05,0.04,3.0,6.8,18.0,46260.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn. IV (Central Bay),9,2020,8.3,0.06,0.05,0.074,4.0,5.6,20.0,72148.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn V (Northern West Bay),9,2020,9.1,0.034,0.05,0.039,3.0,11.8,18.0,51418.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn VIII (South Bay),9,2020,8.8,0.014,0.05,0.037,3.0,9.3,20.0,88372.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn XV (San Pedro),9,2020,8.2,0.005,0.05,0.043,3.0,8.3,130.0,13300.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn.XVI (Sta Rosa),9,2020,9.0,0.005,0.05,0.03,4.0,8.2,20.0,83982.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn XVII (Sanctuary),9,2020,8.8,0.005,0.05,0.035,3.0,9.9,45.0,86790.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn XVIII (Pagsanjan),9,2020,8.2,0.016,0.05,0.018,3.0,6.9,18.0,47539.0,6.0,1.0,21,650.0,30.45833333333333,24.45833333333333,71.08333333333333,7.208333333333333,0.0,1005.045,0.0,2020-09-21
Stn. I (Central West Bay),10,2020,8.8,0.005,0.05,0.065,2.0,7.3,20.0,160241.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn II (East Bay),10,2020,8.5,0.019,0.05,0.049,3.0,7.0,20.0,60818.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn. IV (Central Bay),10,2020,8.8,0.025,0.781,0.097,2.0,7.8,45.0,101097.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn V (Northern West Bay),10,2020,8.4,0.019,0.05,0.093,3.0,7.6,20.0,49684.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn VIII (South Bay),10,2020,8.7,0.019,0.05,0.044,2.0,7.3,45.0,125574.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn XV (San Pedro),10,2020,8.7,0.027,0.05,0.041,3.0,7.2,20.0,46759.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn.XVI (Sta Rosa),10,2020,8.8,0.011,0.05,0.042,3.0,7.3,18.0,38080.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn XVII (Sanctuary),10,2020,8.3,0.019,0.05,0.068,4.0,6.8,18.0,42792.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn XVIII (Pagsanjan),10,2020,8.2,0.005,0.05,0.04,3.0,6.8,20.0,49156.0,9.0,2.0,21,650.0,28.0,24.166666666666668,80.125,11.375,0.0,1000.3495833333332,0.0,2020-10-21
Stn. I (Central West Bay),11,2020,7.9,0.005,0.2232420985207313,0.029,2.0094354720349497,6.8,,30681.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn II (East Bay),11,2020,7.9,0.005,0.24682008975769265,0.086,2.0249271788386354,7.2,,11446.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn. IV (Central Bay),11,2020,8.4,0.005,0.1377238015126072,0.027,2.4816517121126838,8.3,,114303.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn V (Northern West Bay),11,2020,8.4,0.005,0.14385566545035844,0.044,2.433596926834663,7.8,,64938.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn VIII (South Bay),11,2020,8.0,0.005,0.21048633411395334,0.042,2.0752121756648014,6.5,,18217.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn XV (San Pedro),11,2020,8.0,0.016,0.21711130646357546,0.054,2.0927570300999925,6.4,,23273.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn.XVI (Sta Rosa),11,2020,7.9,0.005,0.2313037723101432,0.047,2.0062923135845647,7.2,,15499.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn XVII (Sanctuary),11,2020,8.0,0.005,0.21129823211518461,0.043,2.074999785858285,6.7,,16155.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn XVIII (Pagsanjan),11,2020,7.7,0.005,0.2707460074992434,0.061,1.8554851219629036,6.7,,8816.0,17.0,1.0,3,641.32,28.52,24.96,82.04,6.56,0.0,1006.9668,0.0,2020-11-03
Stn. I (Central West Bay),12,2020,8.0,0.005,0.22456634558138644,0.066,2.0,7.1,45.0,1419.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn II (East Bay),12,2020,8.0,0.005,0.23409532365789665,0.083,2.0,7.9,30.0,14066.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn. IV (Central Bay),12,2020,8.2,0.005,0.19823337488558668,0.064,2.0,8.3,45.0,7251.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn V (Northern West Bay),12,2020,8.2,0.005,0.24500954888737358,0.077,1.0,7.7,219.0,3543.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn VIII (South Bay),12,2020,8.5,0.005,0.14157090392448568,0.029,2.0,8.7,148.0,5579.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn XV (San Pedro),12,2020,8.0,0.005,0.22201712029438525,0.048,2.0,8.9,126.0,24105.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn.XVI (Sta Rosa),12,2020,8.1,0.005,0.21713188584089593,0.081,2.0,7.3,208.0,1733.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn XVII (Sanctuary),12,2020,8.4,0.005,0.16039055604285735,0.041,2.0,8.3,28.0,16435.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn XVIII (Pagsanjan),12,2020,8.1,0.013,0.21158096843265706,0.063,2.0,7.3,51.0,10640.0,2.0,2.0,1,650.0,26.916666666666668,19.33333333333333,59.833333333333336,15.25,0.0,1007.5420833333332,0.0,2020-12-01
Stn. I (Central West Bay),1,2021,8.3,0.034,0.19488597586938528,0.078,2.0,7.8,30.0,6604.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn II (East Bay),1,2021,8.2,0.022,0.266965972392343,0.064,0.5,8.6,65.0,12324.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn. IV (Central Bay),1,2021,8.2,0.019,0.2052265946099534,0.078,2.0,7.5,45.0,6016.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn V (Northern West Bay),1,2021,8.1,0.028,0.23596781163401648,0.113,2.0,7.4,94.0,6755.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn VIII (South Bay),1,2021,8.2,0.023,0.24740070343038512,0.071,1.0,8.0,52.0,13829.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XIII (Taytay),1,2021,7.9,0.028,0.2604072503908008,0.107,2.0,6.8,462.0,3454.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XV (San Pedro),1,2021,8.3,0.022,0.31529818093410444,0.47,3.0,7.9,64.0,5577.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn.XVI (Sta Rosa),1,2021,8.4,0.028,0.12195856154810358,0.043,3.0,7.9,36.0,5693.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XVII (Sanctuary),1,2021,8.3,0.023,0.18905805041597068,0.069,2.0,7.9,30.0,8654.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XVIII (Pagsanjan),1,2021,8.0,0.024,0.29602776186225443,0.061,0.5,8.5,78.0,53914.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XIX (Muntinlupa),1,2021,8.3,0.022,0.18365949575595986,0.058,2.0,7.7,9200.0,6696.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XX (GEMS),1,2021,8.1,0.023,0.21739315399079584,0.072,2.0,7.4,1100.0,1886.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XXI (Cardona),1,2021,8.2,0.019,0.20566729566116826,0.078,2.0,7.6,110.0,11320.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XXII (Jala-jala),1,2021,8.3,0.024,0.1901324498779169,0.067,2.0,8.6,18.0,10929.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XXIII (Lumban),1,2021,7.7,0.025,0.22566475392490082,0.048,3.0,8.5,45.0,34270.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn. I (Central West Bay),2,2021,8.1,0.079,0.2273422336018851,0.06,2.0,8.3,26.0,28090.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn II (East Bay),2,2021,8.0,0.043,0.22364223537924732,0.038,2.0,8.1,69.0,14490.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn. IV (Central Bay),2,2021,7.9,0.035,0.2426116729618879,0.053,2.0,8.0,34.0,22567.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn V (Northern West Bay),2,2021,7.7,0.034,0.28612815172251227,0.094,2.0,7.2,73.0,16678.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn VIII (South Bay),2,2021,8.0,0.042,0.22649686148776071,0.044,2.0,8.4,36.0,10438.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XIII (Taytay),2,2021,7.8,0.033,0.2773254186517591,0.106,2.0,7.4,213.0,19813.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XV (San Pedro),2,2021,8.2,0.03,0.20061518710918147,0.054,2.0,8.5,44.0,28244.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn.XVI (Sta Rosa),2,2021,8.4,0.03,0.17077919589157586,0.055,2.0,8.1,39.0,6893.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XVII (Sanctuary),2,2021,8.0,0.045,0.23081743515832254,0.054,2.0,7.7,35.0,37633.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XVIII (Pagsanjan),2,2021,8.2,0.031,0.2013927695738953,0.057,2.0,8.4,37.0,16326.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XIX (Muntinlupa),2,2021,7.7,0.036,0.2587929053513409,0.025,2.0,7.8,1094.0,16704.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XX (GEMS),2,2021,8.1,0.037,0.2135669149802759,0.051,2.0,7.7,293.0,36681.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XXI (Cardona),2,2021,8.0,0.032,0.22813199166883225,0.054,2.0,7.7,120.0,39601.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XXII (Jala-jala),2,2021,8.0,0.038,0.28957751757332706,0.039,0.5,8.4,19.0,56397.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XXIII (Lumban),2,2021,7.7,0.05,0.2625999913655812,0.018,2.0,8.6,45.0,65777.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn. I (Central West Bay),3,2021,8.7,0.059,0.13676060499195763,0.051,2.0,8.4,30.0,96652.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn II (East Bay),3,2021,8.4,0.038,0.132241699170617,0.058,3.0,8.3,60.0,28386.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn. IV (Central Bay),3,2021,8.3,0.005,0.18083045254190488,0.06,2.0,7.2,49.0,34372.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn V (Northern West Bay),3,2021,8.7,0.005,0.09144195842835345,0.077,3.0,7.9,33.0,75117.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn VIII (South Bay),3,2021,8.4,0.042,0.17496048151871513,0.051,2.0,8.3,18.0,79176.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XIII (Taytay),3,2021,7.3,0.005,0.2989317627987713,0.096,3.0,7.6,111.0,93445.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XV (San Pedro),3,2021,8.1,0.005,0.2176864015546247,0.066,2.0,8.2,26.0,123426.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn.XVI (Sta Rosa),3,2021,8.5,0.014,0.03552107706779295,0.055,5.0,9.6,34.0,193389.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XVII (Sanctuary),3,2021,8.4,0.005,0.1623752584090521,0.044,2.0,8.1,24.0,46259.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XVIII (Pagsanjan),3,2021,8.6,0.005,0.07653687881896087,0.01,3.0,8.2,30.0,36153.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XIX (Muntinlupa),3,2021,8.7,0.044,0.05223278411153709,0.061,4.0,8.3,288.0,104275.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XX (GEMS),3,2021,8.3,0.023,0.14065330152594635,0.054,3.0,7.0,481.0,80152.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XXI (Cardona),3,2021,8.9,0.027,0.10313595164780476,0.061,2.0,8.5,191.0,26156.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XXII (Jala-jala),3,2021,8.5,0.052,0.11229395298558797,0.041,3.0,7.8,19.0,19726.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XXIII (Lumban),3,2021,8.9,0.05,0.0037098451700572355,0.02,4.0,7.7,64.0,38451.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn. I (Central West Bay),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,37.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn II (East Bay),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,39.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn. IV (Central Bay),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,51.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn V (Northern West Bay),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,30.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn VIII (South Bay),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,18.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XIII (Taytay),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,28.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XV (San Pedro),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,30.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn.XVI (Sta Rosa),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,30.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XVII (Sanctuary),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,28.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XVIII (Pagsanjan),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,19.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XIX (Muntinlupa),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,51.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XX (GEMS),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,318.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XXI (Cardona),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,252.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XXII (Jala-jala),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,20.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XXIII (Lumban),4,2021,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,76.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn. I (Central West Bay),5,2021,8.4,0.048889055143459655,0.05,0.074,3.0,7.1,35.0,19910.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
